DocEntry;DocDate;CardCode;CardName;ItemCode;Dscription;Miktar;ShipToCode;Address2
5558;2022-01-20 00:00:00.000;M030100;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;TA000012219;MOD 45_Z BEYAZ (URFA);980;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;ORTAKÖY MAH. 1033 SOK.NO:7/1 ARTUKLU MARDIN 47060 ARTUKLU MARDİN TÜRKIYE
5558;2022-01-20 00:00:00.000;M030100;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);30;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;ORTAKÖY MAH. 1033 SOK.NO:7/1 ARTUKLU MARDIN 47060 ARTUKLU MARDİN TÜRKIYE
5559;2022-01-20 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000136;LADIX_3_B PLUS_50 GRI;300;ÖZDEMIR ELEKTRIK LTD.ŞTI. BASAKSEHIR;IKITELLI KERESTECILER SITESI 11.SOK. NO:3/5 34000 BASAKSEHIR İSTANBUL TÜRKIYE
5560;2022-01-20 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;125;IKITELLI LADIK;IKITELLI KERESTECILER SITESI 12.BLOK NO:1 34000 İKİTELLİ İSTANBUL TÜRKIYE
5561;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000010307;MOD 1 Z_250 BEYAZ;600;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5562;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000010440;MOD 114 BEYAZ;200;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5563;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000011209;MOD 2 Z_250 BEYAZ;400;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5564;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);600;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5565;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);1.000;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5566;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);500;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5567;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012192;MOD 27/BZ BEYAZ (URFA);500;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5568;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000011901;MOD 7 KOYU SARI;200;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5569;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000011899;MOD 7 MAVI;500;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5570;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000011025;MOD 16/A_KYS_150 KAYISI;500;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5571;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);500;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5572;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012208;MOD 33/CY_900 BEYAZ (URFA);150;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5573;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012093;MOD 1 BEYAZ (URFA);250;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5574;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000011986;MOD 8/BY_250 BEYAZ;100;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5575;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012258;MOD 16/A BEYAZ (URFA);250;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5576;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012129;MOD 2 BEYAZ (URFA);250;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5577;2022-01-20 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);600;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5578;2022-01-20 00:00:00.000;M010031;ATILIM AMB.SAN.TİC.LTD.ŞTİ;TA000011724;MOD 4/A KOYU SARI;100;AYMET AMBALAJ;AYMET AMBALAJ TEM.SAN.TIC.LTD.STI. 34000 KÜÇÜKÇEKMECE İSTANBUL TÜRKIYE
5579;2022-01-20 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000011914;MOD 7 LIGHT MAVI;1.400;SEYMEN MANTAR;SEYMEN MANTAR - HIKMET ERSOYLU YANIK MAH. MESELIK SOK. NO:63 54000 SAPANCA SAKARYA TÜRKIYE
5580;2022-01-20 00:00:00.000;M010031;ATILIM AMB.SAN.TİC.LTD.ŞTİ;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);400;ATILIM AMBALAJ;MAHMET AKIF ERSOY MH. IZZET BEGOVIC CD. NO:4 34000 TASOLUK /ARNAVUTKÖY ISTANBUL TÜRKIYE
5581;2022-01-20 00:00:00.000;M010058;BALCI AMBALAJ PAZ.TIC.SAN.LTD.STI.;TA000010583;MOD 121 BEYAZ;200;DEPO;BALCI AMBALAJ LTD.ŞTİ. 07000 MURATPAŞA ANTALYA TÜRKIYE
5582;2022-01-20 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);1.647;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
5583;2022-01-20 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);1.500;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
5584;2022-01-20 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);250;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
5585;2022-01-20 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012192;MOD 27/BZ BEYAZ (URFA);3.000;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
5586;2022-01-20 00:00:00.000;M010201;TÜRKMENOGLU PLASTIK LTD.STI.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);2.500;DEPO MENDERES;TÜRKMENOGLU PLS. CUMHURIYET MAH. 5121 SOK. NO:21-2-3-4-5-6 GÖRECE 35000 MENDERES İZMİR TÜRKIYE
5587;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);150;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5588;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012095;MOD 1 Z_250 BEYAZ (URFA);200;AZİZOĞLU AMBALAJ LTD.ŞTİ.;GİMAT TOP. ÇARŞISI 11.BLOK NO:257 06000 YENİMAHALLE ANKARA TÜRKIYE
5589;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);150;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5590;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012113;MOD 16/A Z_150 BEYAZ (URFA);400;AZİZOĞLU AMBALAJ LTD.ŞTİ.;GİMAT TOP. ÇARŞISI 11.BLOK NO:257 06000 YENİMAHALLE ANKARA TÜRKIYE
5591;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012131;MOD 2 Z_250 BEYAZ (URFA);150;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5592;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);50;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5593;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);150;AZİZOĞLU AMBALAJ LTD.ŞTİ.;GİMAT TOP. ÇARŞISI 11.BLOK NO:257 06000 YENİMAHALLE ANKARA TÜRKIYE
5594;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);200;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5595;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);500;AZİZOĞLU AMBALAJ LTD.ŞTİ.;GİMAT TOP. ÇARŞISI 11.BLOK NO:257 06000 YENİMAHALLE ANKARA TÜRKIYE
5596;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012192;MOD 27/BZ BEYAZ (URFA);100;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5597;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012200;MOD 33/AY_900 BEYAZ (URFA);50;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5598;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000011498;MOD 33/BY_900 BEYAZ (URFA);60;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5599;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012208;MOD 33/CY_900 BEYAZ (URFA);30;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5600;2022-01-20 00:00:00.000;M010019;AKTEPE AMB.PLS.A.Ş.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);50;ÇAKIRHAN GIDA LTD.ŞTİ.;GİMAT 2.BLOK NO:54 06000 MACUNKÖY ANKARA TÜRKIYE
5601;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012200;MOD 33/AY_900 BEYAZ (URFA);200;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5602;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000010338;MOD 1_U_L_BSZ BEYAZ (URFA);500;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5603;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012208;MOD 33/CY_900 BEYAZ (URFA);100;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5604;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012182;MOD 24 LIGHT BEYAZ (URFA);500;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5605;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012197;MOD 29/B BEYAZ (URFA);50;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5606;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);250;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5607;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000012155;MOD 23/AYZ_100 BEYAZ (URFA);500;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5608;2022-01-20 00:00:00.000;M010198;ŞEN KARDEŞLER GIDA VE IHTIYAÇ MADDELERI SAN. TIC. LTD. STI;TA000011548;MOD 36/C_250 BEYAZ;20;MERKEZ;ŞEN KARDEŞLER SAN.TIC.LTD.ŞTİ. 42000 KARATAY KONYA TÜRKIYE
5609;2022-01-20 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;150;KARTEPE LADIK;SARIMESE MAH. EKEN SOK. NO:8 41000 KARTEPE KOCAELİ TÜRKIYE
5610;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000010361;MOD 101 C BEYAZ;200;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5611;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000010371;MOD 101 LIGHT C BEYAZ;200;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5612;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000011114;MOD 16/C LIGHT C BEYAZ;150;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5613;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000012008;MOD 8/C LIGHT C BEYAZ;267;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5614;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000012017;MOD 8/D C BEYAZ;200;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5615;2022-01-20 00:00:00.000;M020036;BULGARPACK TRADING LTD.-BULGARISTAN;TA000012023;MOD 8/D LIGHT C BEYAZ;300;ShIp TO;53 ANGEL VOYVODA STR. 1510 01510 SOFYA SOFYA BULGARIA
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012311;ECO_HB10 BEYAZ;900;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012309;ECO_MB3_200 BEYAZ;415;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012313;ECO_MB2_200 BEYAZ;35;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012312;ECO_MB1_200 BEYAZ;35;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012314;ECO_HB7 BEYAZ;45;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5616;2022-01-20 00:00:00.000;M020187;BEN ET FILS;TA000012315;ECO_HB6 BEYAZ;120;DRANCY / 93700;143, AVENUE HENRI BARBUSSE 10100 DRANCY DRANCY FRANCE
5617;2022-01-20 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000164;ZEBRA_5_50 GRI;1;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
5618;2022-01-20 00:00:00.000;M010146;LADİK ORM.ÜRÜN.İNŞ.PLAS.SAN.VE TİC.LTD.ŞTİ.;PL000000136;LADIX_3_B PLUS_50 GRI;1;KEMALPASA LADIK;ASAGI YENMIS MAH. TURNA SOK. NO:9 35000 KEMALPAŞA İZMİR TÜRKIYE
5619;2022-01-20 00:00:00.000;M030100;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;TA000012014;MOD 8/C_U_L BEYAZ;670;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;ORTAKÖY MAH. 1033 SOK.NO:7/1 ARTUKLU MARDIN 47060 ARTUKLU MARDİN TÜRKIYE
5619;2022-01-20 00:00:00.000;M030100;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;TA000011015;MOD 16/A_300_DUZ TURUNCU;132;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;ORTAKÖY MAH. 1033 SOK.NO:7/1 ARTUKLU MARDIN 47060 ARTUKLU MARDİN TÜRKIYE
5619;2022-01-20 00:00:00.000;M030100;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;TA000010452;MOD 114_500 BEYAZ;107;AYNA GLOBAL LOJISTIK SAN.VE TIC. LTD. STI.;ORTAKÖY MAH. 1033 SOK.NO:7/1 ARTUKLU MARDIN 47060 ARTUKLU MARDİN TÜRKIYE
5620;2022-01-20 00:00:00.000;M020304;SILCO A.S. LTD.;TA000012375;MOD S3_LAM_K ACIK KREM;1.050;Ship To;4 KINNEREST ST. AIRPORT CITY 70 19802  ISRAEL 19802 AIRPORT CITY AIRPORT CITY ISRAEL
5621;2022-01-21 00:00:00.000;M010153;MERSİN GÜNEY KAĞ.TEM.AMB.PLAS.SAN.TİC.LTD.ŞTİ.;TA000011901;MOD 7 KOYU SARI;600;DEPO;ŞEVKET SÜMER MAH. H.OKAN MERZECİ BULVARI 5941 SOKAK NO:14 33000 AKDENİZ MERSİN TÜRKIYE
5622;2022-01-21 00:00:00.000;M010166;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI.;TA000010333;MOD 1_KYS_250 KAYISI;200;DEPO;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI. 16000 OSMANGAZİ BURSA TÜRKIYE
5623;2022-01-21 00:00:00.000;M010166;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI.;TA000012174;MOD 23/CYZ_100 BEYAZ (URFA);250;DEPO;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI. 16000 OSMANGAZİ BURSA TÜRKIYE
5624;2022-01-21 00:00:00.000;M010166;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI.;TA000012214;MOD 36/DZ_100 BEYAZ (URFA);300;DEPO;ÖZALP KAGIT-BASKI AMB.KIRT.SAN.TIC.LTD.STI. 16000 OSMANGAZİ BURSA TÜRKIYE
5625;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5626;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5627;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5628;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5629;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5630;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5631;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000010782;MOD 123 OP_200 C BEYAZ;300;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5632;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5633;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5634;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5635;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5636;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5637;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5638;2022-01-21 00:00:00.000;M010041;BEYPİ A.Ş.;TA000011033;MOD 16/A_S_OP_176_C BEYAZ;600;KESİMHANE;VAKIFGEÇITVEREN KÖYÜ KABAKÇIKIRI SOK. NO:4 14000 MERKEZ BOLU TÜRKIYE
5639;2022-01-21 00:00:00.000;M010117;HAMZAOĞLU AMBALAJ TİC.LTD.ŞTD.;TA000011085;MOD 16/AN OD YESIL;1.010;FADEN GIDA LTD. ŞTİ. TRABZON;YOLGÖREN MAH. DEDE KORKUT SOK. NO:55 61000 ARAKLI TRABZON TÜRKIYE
5640;2022-01-21 00:00:00.000;M010053;1E1 BİRLİK AMB.İNŞ.GIDA TİC.TLD.ŞTİ.;TA000012323;MOD 33/CI_900 BEYAZ;150;DEPO;MACUN MAH.249 SOK.SS.YENİMAHALLE 06000 YENİMAHALLE ANKARA TÜRKIYE
5641;2022-01-21 00:00:00.000;M010206;TEK PLASTİK SAN.TİC. A.Ş.;TA000011025;MOD 16/A_KYS_150 KAYISI;400;DEPO;GIMAT TOPTANCILAR SITESI 19.BLOK NO:577-578-579 06000 MACUNKÖY ANKARA TÜRKIYE
5642;2022-01-21 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000012131;MOD 2 Z_250 BEYAZ (URFA);2.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
5643;2022-01-21 00:00:00.000;M010098;EKİN PLASTİK-EYÜP ZORKİRİŞÇİ;TA000011259;MOD 2_U_L_BSZ BEYAZ (URFA);5.000;DEPO 4.ORG;DEPO 4. ORG SAN BÖLG. 83414 NOLU CAD. NO:15 BAŞPINAR 27000 ŞEHİTKAMİL GAZİANTEP TÜRKIYE
